"","year","month","day","avg.min.temp"
"7263",1998,11,19,281.576913211809
"7264",1998,11,20,281.770593264513
"7265",1998,11,21,282.275297853798
"7266",1998,11,22,282.57600874569
"7267",1998,11,23,283.297769930773
"7268",1998,11,24,283.292300554772
"7269",1998,11,25,282.823887522491
"7270",1998,11,26,282.774844220619
"7271",1998,11,27,282.665613066844
"7272",1998,11,28,282.561498978723
"7273",1998,11,29,282.799074129657
"7274",1998,11,30,282.405363472739
"7275",1998,12,1,282.725906212775
"7276",1998,12,2,282.750440761021
"7277",1998,12,3,282.573738274207
"7278",1998,12,4,282.056766238929
"7279",1998,12,5,281.512879479936
"7280",1998,12,6,281.044789375054
"7281",1998,12,7,280.453666049831
"7282",1998,12,8,280.409761466561
"7283",1998,12,9,279.98199623583
"7284",1998,12,10,279.795234671792
"7285",1998,12,11,280.26234038077
"7286",1998,12,12,280.364503529308
"7287",1998,12,13,280.662769032573
"7288",1998,12,14,280.212254151844
"7289",1998,12,15,279.914017883413
"7290",1998,12,16,280.37175797962
"7291",1998,12,17,279.730177899595
"7292",1998,12,18,277.89086051913
"7293",1998,12,19,276.414910111759
"7294",1998,12,20,276.235988605765
"7295",1998,12,21,276.076230587802
"7296",1998,12,22,274.858260890416
"7297",1998,12,23,274.301424150851
"7298",1998,12,24,274.898992310688
"7299",1998,12,25,275.61250686366
"7300",1998,12,26,276.353742008419
"7301",1998,12,27,277.66912660983
"7302",1998,12,28,278.010323258285
"7303",1998,12,29,277.552769833519
"7304",1998,12,30,276.348720430367
"7305",1998,12,31,274.894378941574
"7306",1999,1,1,275.167283012753
"7307",1999,1,2,274.586114353837
"7308",1999,1,3,274.936086077568
"7309",1999,1,4,275.216575577844
"7310",1999,1,5,274.884252817901
"7311",1999,1,6,274.682595051077
"7312",1999,1,7,275.118136976752
"7313",1999,1,8,275.427723674285
"7314",1999,1,9,275.286169229584
"7315",1999,1,10,275.093698039072
"7316",1999,1,11,274.873795553354
"7317",1999,1,12,275.260974987435
"7318",1999,1,13,275.487138226967
"7319",1999,1,14,275.969905856066
"7320",1999,1,15,277.288039456881
"7321",1999,1,16,278.695573785803
"7322",1999,1,17,279.815026696174
"7323",1999,1,18,279.914393392151
"7324",1999,1,19,279.662679402558
"7325",1999,1,20,279.121564338321
"7326",1999,1,21,279.076461339259
"7327",1999,1,22,279.111405000233
"7328",1999,1,23,278.441354697091
"7329",1999,1,24,277.857236463945
"7330",1999,1,25,277.133847769713
"7331",1999,1,26,277.251682211628
"7332",1999,1,27,277.554957097092
"7333",1999,1,28,277.160163373563
"7334",1999,1,29,276.930630236056
"7335",1999,1,30,277.155499502329
"7336",1999,1,31,277.336788347964
"7337",1999,2,1,278.216059836363
"7338",1999,2,2,278.953925281567
"7339",1999,2,3,279.370692354419
"7340",1999,2,4,278.818096272675
"7341",1999,2,5,278.319389597575
"7342",1999,2,6,278.559440003559
"7343",1999,2,7,279.023760941614
"7344",1999,2,8,279.112123820546
"7345",1999,2,9,278.959289849809
"7346",1999,2,10,278.986890961923
"7347",1999,2,11,278.329591269021
"7348",1999,2,12,277.754949791877
"7349",1999,2,13,277.607636831095
"7350",1999,2,14,277.602905024714
"7351",1999,2,15,277.542294194148
"7352",1999,2,16,277.50012312669
"7353",1999,2,17,277.798462313697
"7354",1999,2,18,277.945594734499
"7355",1999,2,19,278.089360364977
"7356",1999,2,20,277.431612628196
"7357",1999,2,21,276.760227091583
"7358",1999,2,22,276.072430078975
"7359",1999,2,23,276.625975494944
"7360",1999,2,24,278.045143049191
"7361",1999,2,25,279.198707608513
"7362",1999,2,26,279.843621912806
"7363",1999,2,27,280.223233979613
"7364",1999,2,28,280.402423509311
"7365",1999,3,1,280.249638674111
"7366",1999,3,2,279.693262020572
"7367",1999,3,3,278.874211386097
"7368",1999,3,4,278.23734006218
"7369",1999,3,5,277.348185598632
"7370",1999,3,6,276.415022356082
"7371",1999,3,7,276.395834462372
"7372",1999,3,8,276.923922458411
"7373",1999,3,9,277.624212154626
"7374",1999,3,10,278.096356829968
"7375",1999,3,11,278.589182792915
"7376",1999,3,12,278.741180844709
"7377",1999,3,13,278.658463485774
"7378",1999,3,14,278.652904158372
"7379",1999,3,15,278.960073497619
"7380",1999,3,16,279.545064558651
"7381",1999,3,17,280.219252165071
"7382",1999,3,18,280.621975937169
"7383",1999,3,19,280.408521866012
"7384",1999,3,20,280.289618132315
"7385",1999,3,21,280.374415127262
"7386",1999,3,22,280.564929691077
"7387",1999,3,23,281.012182019132
"7388",1999,3,24,281.115983617873
"7389",1999,3,25,281.397745863247
"7390",1999,3,26,281.447665125808
"7391",1999,3,27,281.604538075653
"7392",1999,3,28,281.409532925672
"7393",1999,3,29,281.691850465209
"7394",1999,3,30,281.622694709973
"7395",1999,3,31,281.302001645714
"7396",1999,4,1,281.283012490744
"7397",1999,4,2,281.33218543643
"7398",1999,4,3,281.310396874955
"7399",1999,4,4,280.846734524123
"7400",1999,4,5,280.916717389564
"7401",1999,4,6,281.343677635333
"7402",1999,4,7,282.610209767548
"7403",1999,4,8,283.320954140464
"7404",1999,4,9,282.93580934294
"7405",1999,4,10,282.142036566542
"7406",1999,4,11,281.834729193942
"7407",1999,4,12,282.288240436931
"7408",1999,4,13,282.757446054312
"7409",1999,4,14,282.732740683084
"7410",1999,4,15,282.462292332352
"7411",1999,4,16,282.163075608474
"7412",1999,4,17,282.36304616963
"7413",1999,4,18,282.788996417706
"7414",1999,4,19,283.466010376647
"7415",1999,4,20,283.819671211662
"7416",1999,4,21,283.758278004852
"7417",1999,4,22,283.91364592388
"7418",1999,4,23,283.798879965758
"7419",1999,4,24,283.54624785818
"7420",1999,4,25,283.714266090253
"7421",1999,4,26,284.066192632542
"7422",1999,4,27,284.085110345079
"7423",1999,4,28,284.066633751279
"7424",1999,4,29,283.77548328721
"7425",1999,4,30,283.776215538612
"7426",1999,5,1,284.167849027193
"7427",1999,5,2,284.949913941548
"7428",1999,5,3,285.858487167638
"7429",1999,5,4,285.900153465411
"7430",1999,5,5,286.011149205917
"7431",1999,5,6,285.917127537989
"7432",1999,5,7,285.858237745124
"7433",1999,5,8,285.350051684257
"7434",1999,5,9,285.111073605045
"7435",1999,5,10,284.880023249252
"7436",1999,5,11,284.60100515177
"7437",1999,5,12,284.820466910002
"7438",1999,5,13,285.149452321259
"7439",1999,5,14,285.251810704046
"7440",1999,5,15,285.792864040053
"7441",1999,5,16,286.668459848257
"7442",1999,5,17,286.962427322332
"7443",1999,5,18,286.771171212109
"7444",1999,5,19,286.562720676743
"7445",1999,5,20,286.4392674764
"7446",1999,5,21,286.533692540878
"7447",1999,5,22,286.890399058136
"7448",1999,5,23,286.997709873744
"7449",1999,5,24,287.228279521788
"7450",1999,5,25,287.472835342351
"7451",1999,5,26,287.388049573514
"7452",1999,5,27,287.419149143093
"7453",1999,5,28,287.631376128144
"7454",1999,5,29,287.868666300232
"7455",1999,5,30,287.897319768549
"7456",1999,5,31,287.885728644626
"7457",1999,6,1,288.006169525258
"7458",1999,6,2,288.044504907629
"7459",1999,6,3,288.438110357152
"7460",1999,6,4,288.450104408124
"7461",1999,6,5,288.734886784257
"7462",1999,6,6,289.374851520245
"7463",1999,6,7,289.095614227183
"7464",1999,6,8,288.827577651027
"7465",1999,6,9,288.708153927981
"7466",1999,6,10,288.91037974934
"7467",1999,6,11,289.248697273897
"7468",1999,6,12,289.486522917695
"7469",1999,6,13,289.708096933889
"7470",1999,6,14,289.496535472381
"7471",1999,6,15,288.835607228262
"7472",1999,6,16,288.464480160444
"7473",1999,6,17,288.698249431233
"7474",1999,6,18,288.900669167767
"7475",1999,6,19,289.436347391317
"7476",1999,6,20,290.133754067893
"7477",1999,6,21,290.662625379178
"7478",1999,6,22,290.747605527102
"7479",1999,6,23,290.792721870618
"7480",1999,6,24,290.901661397075
"7481",1999,6,25,290.925457841922
"7482",1999,6,26,290.496870081416
"7483",1999,6,27,290.502843740834
"7484",1999,6,28,290.710176790678
"7485",1999,6,29,290.661631126544
"7486",1999,6,30,290.48840102311
"7487",1999,7,1,290.505205974649
"7488",1999,7,2,290.963002243321
"7489",1999,7,3,291.102900740515
"7490",1999,7,4,291.387572437328
"7491",1999,7,5,291.367905926268
"7492",1999,7,6,290.880661172832
"7493",1999,7,7,290.897459400442
"7494",1999,7,8,290.747418945089
"7495",1999,7,9,290.778774169251
"7496",1999,7,10,290.948561152084
"7497",1999,7,11,290.953374204531
"7498",1999,7,12,291.112946545947
"7499",1999,7,13,291.3610196683
"7500",1999,7,14,291.468163542695
"7501",1999,7,15,291.323771963713
"7502",1999,7,16,291.057025666289
"7503",1999,7,17,291.295616518796
"7504",1999,7,18,291.256118215484
"7505",1999,7,19,291.336362974286
"7506",1999,7,20,291.392497046614
"7507",1999,7,21,291.859265611809
"7508",1999,7,22,292.40987238063
"7509",1999,7,23,292.447979574238
"7510",1999,7,24,292.372157298776
"7511",1999,7,25,292.355674117651
"7512",1999,7,26,292.130126310355
"7513",1999,7,27,292.386927460052
"7514",1999,7,28,292.700550177158
"7515",1999,7,29,292.919196255303
"7516",1999,7,30,292.79439183609
"7517",1999,7,31,292.43563462701
"7518",1999,8,1,292.01466504331
"7519",1999,8,2,291.775563932426
"7520",1999,8,3,291.83496181502
"7521",1999,8,4,291.825032512958
"7522",1999,8,5,291.747052130507
"7523",1999,8,6,291.607802936708
"7524",1999,8,7,291.660843521509
"7525",1999,8,8,291.77480117742
"7526",1999,8,9,291.594758354439
"7527",1999,8,10,291.475861903599
"7528",1999,8,11,291.820814944536
"7529",1999,8,12,291.783423874404
"7530",1999,8,13,291.650143941243
"7531",1999,8,14,291.526904313643
"7532",1999,8,15,291.763802077744
"7533",1999,8,16,291.691943471161
"7534",1999,8,17,291.807672515981
"7535",1999,8,18,291.725126765325
"7536",1999,8,19,291.935088479737
"7537",1999,8,20,291.996892695724
"7538",1999,8,21,292.314828753908
"7539",1999,8,22,292.109627038306
"7540",1999,8,23,291.917330636384
"7541",1999,8,24,292.136496832432
"7542",1999,8,25,292.559482890258
"7543",1999,8,26,292.63203052898
"7544",1999,8,27,292.75702957321
"7545",1999,8,28,292.613174930335
"7546",1999,8,29,291.956478088155
"7547",1999,8,30,291.33573164608
"7548",1999,8,31,291.156604065389
"7549",1999,9,1,290.976179359073
"7550",1999,9,2,290.999610766736
"7551",1999,9,3,290.688619682116
"7552",1999,9,4,290.908526303917
"7553",1999,9,5,291.059596934336
"7554",1999,9,6,291.309882402245
"7555",1999,9,7,291.125239887168
"7556",1999,9,8,290.697642550626
"7557",1999,9,9,290.479052242517
"7558",1999,9,10,290.376624094086
"7559",1999,9,11,290.097417743389
"7560",1999,9,12,289.949308413551
"7561",1999,9,13,289.808814029903
"7562",1999,9,14,289.723836385985
"7563",1999,9,15,289.551217701671
"7564",1999,9,16,289.593994867234
"7565",1999,9,17,289.318393497677
"7566",1999,9,18,289.117500260461
"7567",1999,9,19,288.826468214098
"7568",1999,9,20,288.68062773205
"7569",1999,9,21,288.459453607916
"7570",1999,9,22,288.513616149679
"7571",1999,9,23,288.558249102582
"7572",1999,9,24,288.732797928695
"7573",1999,9,25,288.929907338349
"7574",1999,9,26,288.798568362281
"7575",1999,9,27,288.367054049873
"7576",1999,9,28,288.012677409972
"7577",1999,9,29,287.74462858766
"7578",1999,9,30,286.995392214597
"7579",1999,10,1,286.486726915967
"7580",1999,10,2,285.888733955355
"7581",1999,10,3,286.170360791552
"7582",1999,10,4,286.297417156513
"7583",1999,10,5,286.259478010799
"7584",1999,10,6,286.414446669358
"7585",1999,10,7,286.296215535258
"7586",1999,10,8,286.752931191022
"7587",1999,10,9,287.444723555457
"7588",1999,10,10,287.385877549168
"7589",1999,10,11,287.393590615521
"7590",1999,10,12,287.034196919312
"7591",1999,10,13,286.694023708022
"7592",1999,10,14,286.449666100806
"7593",1999,10,15,286.122188146123
"7594",1999,10,16,286.127993103698
"7595",1999,10,17,285.688039711194
"7596",1999,10,18,284.790096017467
"7597",1999,10,19,284.069734348395
"7598",1999,10,20,284.527588259519
"7599",1999,10,21,285.215215511112
"7600",1999,10,22,285.165132414989
"7601",1999,10,23,284.88853213691
"7602",1999,10,24,284.363219806825
"7603",1999,10,25,284.042606116215
"7604",1999,10,26,284.521710411882
"7605",1999,10,27,284.59335769821
"7606",1999,10,28,284.616304860098
"7607",1999,10,29,285.192327769073
"7608",1999,10,30,285.341265299032
"7609",1999,10,31,285.516388129489
"7610",1999,11,1,284.909860835931
"7611",1999,11,2,283.864037689097
"7612",1999,11,3,283.054302458711
"7613",1999,11,4,283.048024612818
"7614",1999,11,5,283.715568634704
"7615",1999,11,6,284.248530187362
"7616",1999,11,7,284.213203659337
"7617",1999,11,8,283.983178160391
"7618",1999,11,9,284.187472109393
"7619",1999,11,10,284.349551464262
"7620",1999,11,11,283.548160899515
"7621",1999,11,12,283.565319024949
"7622",1999,11,13,283.840704946553
"7623",1999,11,14,284.104799481626
"7624",1999,11,15,283.384189049578
"7625",1999,11,16,282.681788814111
"7626",1999,11,17,281.867467006921
"7627",1999,11,18,281.565000434848
"7628",1999,11,19,282.257165491013
"7629",1999,11,20,283.206157354557
"7630",1999,11,21,283.060913317893
"7631",1999,11,22,282.980506254203
"7632",1999,11,23,282.749989290901
"7633",1999,11,24,281.980959412292
"7634",1999,11,25,282.049421649975
"7635",1999,11,26,281.997796661601
"7636",1999,11,27,281.820535331419
"7637",1999,11,28,281.389156858563
"7638",1999,11,29,281.028763393081
"7639",1999,11,30,280.763833947933
"7640",1999,12,1,280.754534945645
"7641",1999,12,2,280.760361955803
"7642",1999,12,3,281.083377818572
"7643",1999,12,4,281.285684891585
"7644",1999,12,5,280.785628394941
"7645",1999,12,6,280.553085835775
"7646",1999,12,7,280.182868406973
"7647",1999,12,8,280.022451111511
"7648",1999,12,9,280.084974066766
"7649",1999,12,10,280.143576980423
"7650",1999,12,11,279.944167713543
"7651",1999,12,12,280.279439731919
"7652",1999,12,13,280.317846875313
"7653",1999,12,14,279.829113587879
"7654",1999,12,15,279.029961272299
"7655",1999,12,16,278.771712208842
"7656",1999,12,17,278.881651498983
"7657",1999,12,18,278.702392019195
"7658",1999,12,19,278.280433671553
"7659",1999,12,20,277.977117685171
"7660",1999,12,21,277.427767843729
"7661",1999,12,22,276.903039494888
"7662",1999,12,23,277.381069186144
"7663",1999,12,24,277.668199249938
"7664",1999,12,25,277.632595867115
"7665",1999,12,26,277.49378553677
"7666",1999,12,27,277.379485164545
"7667",1999,12,28,277.407917075803
"7668",1999,12,29,277.612668989692
"7669",1999,12,30,277.20856081505
"7670",1999,12,31,277.586627543802
"7671",2000,1,1,277.735855233888
"7672",2000,1,2,278.101898039654
"7673",2000,1,3,277.777416078337
"7674",2000,1,4,277.126485021123
"7675",2000,1,5,276.694290205847
"7676",2000,1,6,276.282433106698
"7677",2000,1,7,277.504920517918
"7678",2000,1,8,278.043473737668
"7679",2000,1,9,278.524348966717
"7680",2000,1,10,279.03651888781
"7681",2000,1,11,278.285165584131
"7682",2000,1,12,277.419893056569
"7683",2000,1,13,276.395061680161
"7684",2000,1,14,275.398129862132
"7685",2000,1,15,275.271880843613
"7686",2000,1,16,275.16495254293
"7687",2000,1,17,275.872848851689
"7688",2000,1,18,276.20952515375
"7689",2000,1,19,275.751756923801
"7690",2000,1,20,275.007152828454
"7691",2000,1,21,274.513930131402
"7692",2000,1,22,274.993654026129
"7693",2000,1,23,275.400019051129
"7694",2000,1,24,276.407722478734
"7695",2000,1,25,276.678141941168
"7696",2000,1,26,276.609185131478
"7697",2000,1,27,275.995485919212
"7698",2000,1,28,275.448878814362
"7699",2000,1,29,275.748129954356
"7700",2000,1,30,276.727623371502
"7701",2000,1,31,277.422546559987
"7702",2000,2,1,277.844039830358
"7703",2000,2,2,277.464876095279
"7704",2000,2,3,277.04927636171
"7705",2000,2,4,276.86159206572
"7706",2000,2,5,276.813730107122
"7707",2000,2,6,276.552901609651
"7708",2000,2,7,276.777413473723
"7709",2000,2,8,277.422971422244
"7710",2000,2,9,277.778954684079
"7711",2000,2,10,277.056687916068
"7712",2000,2,11,276.720096529447
"7713",2000,2,12,276.477431937976
"7714",2000,2,13,276.707701247778
"7715",2000,2,14,277.625134584755
"7716",2000,2,15,278.17545929514
"7717",2000,2,16,277.423888682271
"7718",2000,2,17,276.765870222155
"7719",2000,2,18,276.913093952556
"7720",2000,2,19,277.711699765942
"7721",2000,2,20,278.14154167315
"7722",2000,2,21,278.604220231723
"7723",2000,2,22,279.643558630751
"7724",2000,2,23,280.647353731931
"7725",2000,2,24,281.278243577
"7726",2000,2,25,281.192285505581
"7727",2000,2,26,281.143152973329
"7728",2000,2,27,281.066880043784
"7729",2000,2,28,280.914136502332
"7730",2000,2,29,280.787596451756
"7731",2000,3,1,280.869267102476
"7732",2000,3,2,280.988304613274
"7733",2000,3,3,280.546857421651
"7734",2000,3,4,280.338422441308
"7735",2000,3,5,280.493534744878
"7736",2000,3,6,280.687527694982
"7737",2000,3,7,281.065583493858
"7738",2000,3,8,280.533642748599
"7739",2000,3,9,279.355342060131
"7740",2000,3,10,278.833565646999
"7741",2000,3,11,278.684073454469
"7742",2000,3,12,278.558832944094
"7743",2000,3,13,278.468315269834
"7744",2000,3,14,278.895853745457
"7745",2000,3,15,279.159549973037
"7746",2000,3,16,279.079426641779
"7747",2000,3,17,278.708446642418
"7748",2000,3,18,279.265113274431
"7749",2000,3,19,280.13269028716
"7750",2000,3,20,280.732736194876
"7751",2000,3,21,281.384041690477
"7752",2000,3,22,281.925455600613
"7753",2000,3,23,282.359001886277
"7754",2000,3,24,282.287684083596
"7755",2000,3,25,282.396082420489
"7756",2000,3,26,282.883167364658
"7757",2000,3,27,282.518616393372
"7758",2000,3,28,282.304434271173
"7759",2000,3,29,282.344187586299
"7760",2000,3,30,282.218924458822
"7761",2000,3,31,282.300398394127
"7762",2000,4,1,282.552497847002
"7763",2000,4,2,282.994961760245
"7764",2000,4,3,282.75441896767
"7765",2000,4,4,282.23845069522
"7766",2000,4,5,281.890249256511
"7767",2000,4,6,281.665008136903
"7768",2000,4,7,281.752944244832
"7769",2000,4,8,281.447560273335
"7770",2000,4,9,281.255975523449
"7771",2000,4,10,281.394692386725
"7772",2000,4,11,281.451693024129
"7773",2000,4,12,281.719787119771
"7774",2000,4,13,281.977980538952
"7775",2000,4,14,281.498605363448
"7776",2000,4,15,281.904694819188
"7777",2000,4,16,282.045386136233
"7778",2000,4,17,282.346358207731
"7779",2000,4,18,283.057931398385
"7780",2000,4,19,283.698019135304
"7781",2000,4,20,283.62268004365
"7782",2000,4,21,283.748273940313
"7783",2000,4,22,283.915050487029
"7784",2000,4,23,284.065438496237
"7785",2000,4,24,283.956744502141
"7786",2000,4,25,283.898964867225
"7787",2000,4,26,284.006982869019
"7788",2000,4,27,284.434524452293
"7789",2000,4,28,284.495685306312
"7790",2000,4,29,284.175489069341
"7791",2000,4,30,284.480372178074
"7792",2000,5,1,284.697939655458
"7793",2000,5,2,285.198408178532
"7794",2000,5,3,285.596988110665
"7795",2000,5,4,286.57371130304
"7796",2000,5,5,286.79597557543
"7797",2000,5,6,286.617077916184
"7798",2000,5,7,286.987223983597
"7799",2000,5,8,286.766473209814
"7800",2000,5,9,286.288108898344
"7801",2000,5,10,285.984491413941
"7802",2000,5,11,286.069983530569
"7803",2000,5,12,285.948152127109
"7804",2000,5,13,285.706948226537
"7805",2000,5,14,285.606043257381
"7806",2000,5,15,285.934465267195
"7807",2000,5,16,286.049273866088
"7808",2000,5,17,286.422625710065
"7809",2000,5,18,286.370493811303
"7810",2000,5,19,286.071354110774
"7811",2000,5,20,286.383255194919
"7812",2000,5,21,287.134560603886
"7813",2000,5,22,287.852280071105
"7814",2000,5,23,288.378896530207
"7815",2000,5,24,288.50846239586
"7816",2000,5,25,288.064197006505
"7817",2000,5,26,287.877607850015
"7818",2000,5,27,288.215329303672
"7819",2000,5,28,288.353038147867
"7820",2000,5,29,287.891853606395
"7821",2000,5,30,287.931365547599
"7822",2000,5,31,288.208899490301
"7823",2000,6,1,288.045101285941
"7824",2000,6,2,287.978408891727
"7825",2000,6,3,288.012758728698
"7826",2000,6,4,288.098164183229
"7827",2000,6,5,288.343355959938
"7828",2000,6,6,288.265142000639
"7829",2000,6,7,288.243986337962
"7830",2000,6,8,288.585965658894
"7831",2000,6,9,288.739171552833
"7832",2000,6,10,288.626621332972
"7833",2000,6,11,288.455228745457
"7834",2000,6,12,288.905295084859
"7835",2000,6,13,289.492403817089
"7836",2000,6,14,289.951889949142
"7837",2000,6,15,290.175672275417
"7838",2000,6,16,289.93887844435
"7839",2000,6,17,289.591412549141
"7840",2000,6,18,289.288687888345
"7841",2000,6,19,289.838276733846
"7842",2000,6,20,289.880235312885
"7843",2000,6,21,290.355684759678
"7844",2000,6,22,290.403684125628
"7845",2000,6,23,290.066894419464
"7846",2000,6,24,290.417188595503
"7847",2000,6,25,290.96377105154
"7848",2000,6,26,290.765517350082
"7849",2000,6,27,290.796039310218
"7850",2000,6,28,290.442646918105
"7851",2000,6,29,290.37623119983
"7852",2000,6,30,290.485432260814
"7853",2000,7,1,290.885976619511
"7854",2000,7,2,290.85972929455
"7855",2000,7,3,290.82502610762
"7856",2000,7,4,290.765495551811
"7857",2000,7,5,290.73407548618
"7858",2000,7,6,290.816813067202
"7859",2000,7,7,291.034132877112
"7860",2000,7,8,291.274661718795
"7861",2000,7,9,291.627420502268
"7862",2000,7,10,291.715897623698
"7863",2000,7,11,291.663785505469
"7864",2000,7,12,291.602094880827
"7865",2000,7,13,291.91523141826
"7866",2000,7,14,292.291721285306
"7867",2000,7,15,292.326507680145
"7868",2000,7,16,292.139507698925
"7869",2000,7,17,291.754498805231
"7870",2000,7,18,291.413752388867
"7871",2000,7,19,291.287643231402
"7872",2000,7,20,291.169305704976
"7873",2000,7,21,291.167574514312
"7874",2000,7,22,291.526527052659
"7875",2000,7,23,291.982651707017
"7876",2000,7,24,292.224768787426
"7877",2000,7,25,292.147652538705
"7878",2000,7,26,292.308629460038
"7879",2000,7,27,292.515223811223
"7880",2000,7,28,292.672074929262
"7881",2000,7,29,292.536869376046
"7882",2000,7,30,292.699349131602
"7883",2000,7,31,292.986401523688
"7884",2000,8,1,292.933053287045
"7885",2000,8,2,292.673268932301
"7886",2000,8,3,292.617681247585
"7887",2000,8,4,292.714683862484
"7888",2000,8,5,292.680785937187
"7889",2000,8,6,292.646427179693
"7890",2000,8,7,292.694740161267
"7891",2000,8,8,292.738569540506
"7892",2000,8,9,292.973751590715
"7893",2000,8,10,292.868178415822
"7894",2000,8,11,292.716768889375
"7895",2000,8,12,292.348334953112
"7896",2000,8,13,292.211750860529
"7897",2000,8,14,292.281784599779
"7898",2000,8,15,292.43914139297
"7899",2000,8,16,292.356903126476
"7900",2000,8,17,291.806957957509
"7901",2000,8,18,291.536967730959
"7902",2000,8,19,291.484018480909
"7903",2000,8,20,291.302534417792
"7904",2000,8,21,291.152804654858
"7905",2000,8,22,291.462857228932
"7906",2000,8,23,291.997172585512
"7907",2000,8,24,292.360836831117
"7908",2000,8,25,292.491437891027
"7909",2000,8,26,292.083760808588
"7910",2000,8,27,291.766146761157
"7911",2000,8,28,291.609648607415
"7912",2000,8,29,291.457042411832
"7913",2000,8,30,291.707736368144
"7914",2000,8,31,291.369283750206
"7915",2000,9,1,291.169679114932
"7916",2000,9,2,290.756424358214
"7917",2000,9,3,290.547966601473
"7918",2000,9,4,290.464831950988
"7919",2000,9,5,290.198922757439
"7920",2000,9,6,290.306274542616
"7921",2000,9,7,290.438531292926
"7922",2000,9,8,290.972844307589
"7923",2000,9,9,291.219993652791
"7924",2000,9,10,291.064997355143
"7925",2000,9,11,291.36205803169
"7926",2000,9,12,291.089266051128
"7927",2000,9,13,290.814334883358
"7928",2000,9,14,290.598330649351
"7929",2000,9,15,290.447051856631
"7930",2000,9,16,290.236120946416
"7931",2000,9,17,290.335180244865
"7932",2000,9,18,290.45891929878
"7933",2000,9,19,290.6270967756
"7934",2000,9,20,290.114588263096
"7935",2000,9,21,289.193930992713
"7936",2000,9,22,288.473265120398
"7937",2000,9,23,288.034744039123
"7938",2000,9,24,287.710640568436
"7939",2000,9,25,286.9829490466
"7940",2000,9,26,286.834449885442
"7941",2000,9,27,286.880344594879
"7942",2000,9,28,287.128184671367
"7943",2000,9,29,287.859909292368
"7944",2000,9,30,288.490428094549
"7945",2000,10,1,288.794547123612
"7946",2000,10,2,288.878402469621
"7947",2000,10,3,288.405126880464
"7948",2000,10,4,287.56822866363
"7949",2000,10,5,286.84883730822
"7950",2000,10,6,286.177670819069
"7951",2000,10,7,285.472265278463
"7952",2000,10,8,284.826615324475
"7953",2000,10,9,284.58353625846
"7954",2000,10,10,284.69684169895
"7955",2000,10,11,285.5435155624
"7956",2000,10,12,286.331073819674
"7957",2000,10,13,286.772478527027
"7958",2000,10,14,286.634154306489
"7959",2000,10,15,286.096971169496
"7960",2000,10,16,285.869085715717
"7961",2000,10,17,286.370133603274
"7962",2000,10,18,286.939575329456
"7963",2000,10,19,286.980744833475
"7964",2000,10,20,286.614118113535
"7965",2000,10,21,286.663222450564
"7966",2000,10,22,285.864497230166
"7967",2000,10,23,286.167477713225
"7968",2000,10,24,286.598413354224
"7969",2000,10,25,286.718124713828
"7970",2000,10,26,286.54771558042
"7971",2000,10,27,286.292012554909
"7972",2000,10,28,285.666447208391
"7973",2000,10,29,284.904087659116
"7974",2000,10,30,284.865038123498
"7975",2000,10,31,285.002540392753
"7976",2000,11,1,285.014406482291
"7977",2000,11,2,284.754621719528
"7978",2000,11,3,284.709768033988
"7979",2000,11,4,284.581936829955
"7980",2000,11,5,284.265026710147
"7981",2000,11,6,283.434778256818
"7982",2000,11,7,282.879884774344
"7983",2000,11,8,282.446992185264
"7984",2000,11,9,282.28139285133
"7985",2000,11,10,281.594627262996
"7986",2000,11,11,281.152397032797
"7987",2000,11,12,281.048105967875
"7988",2000,11,13,280.570748222267
"7989",2000,11,14,280.610515203231
"7990",2000,11,15,280.784685552688
"7991",2000,11,16,280.716708605979
"7992",2000,11,17,280.391308962644
"7993",2000,11,18,280.088152615055
"7994",2000,11,19,279.765020961552
"7995",2000,11,20,279.321253956107
"7996",2000,11,21,279.171250331445
"7997",2000,11,22,278.690294429234
"7998",2000,11,23,279.084885532253
"7999",2000,11,24,279.895503310319
"8000",2000,11,25,280.56475915315
"8001",2000,11,26,281.066373516264
"8002",2000,11,27,281.474163086161
"8003",2000,11,28,281.078958526723
"8004",2000,11,29,280.88898647993
"8005",2000,11,30,280.584681117578
"8006",2000,12,1,279.661027359176
"8007",2000,12,2,279.444581481039
"8008",2000,12,3,279.304744656182
"8009",2000,12,4,278.760122141297
"8010",2000,12,5,278.000820129171
"8011",2000,12,6,277.909730222374
"8012",2000,12,7,277.767289622101
"8013",2000,12,8,276.932402971987
"8014",2000,12,9,276.421395885202
"8015",2000,12,10,276.043051720364
"8016",2000,12,11,276.202406000829
"8017",2000,12,12,275.598370011997
"8018",2000,12,13,275.190784454346
"8019",2000,12,14,276.226663814447
"8020",2000,12,15,276.373525092715
"8021",2000,12,16,276.778419304593
"8022",2000,12,17,277.011676044953
"8023",2000,12,18,277.010429454985
"8024",2000,12,19,276.690035309285
"8025",2000,12,20,275.784241111113
"8026",2000,12,21,274.962043482742
"8027",2000,12,22,275.607696482899
"8028",2000,12,23,275.089169034853
"8029",2000,12,24,275.205076540433
"8030",2000,12,25,275.639588246328
"8031",2000,12,26,275.501453514239
"8032",2000,12,27,276.480291700538
"8033",2000,12,28,276.780221814725
"8034",2000,12,29,276.887691483829
"8035",2000,12,30,276.596990494501
"8036",2000,12,31,276.17098284152
"8037",2001,1,1,276.307173967187
"8038",2001,1,2,276.492723698319
